Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_STATE,Geo_COUNTY,Geo_TRACT,SE_A01001_001,SE_A01001_002
36005024800,14000US36005024800,"Census Tract 248, Bronx County, New York","Census Tract 248, Bronx County, New York",ny,140,0,ACSSF,3660,36,5,24800,2998,113
36005024900,14000US36005024900,"Census Tract 249, Bronx County, New York","Census Tract 249, Bronx County, New York",ny,140,0,ACSSF,3661,36,5,24900,0,0
36005025000,14000US36005025000,"Census Tract 250, Bronx County, New York","Census Tract 250, Bronx County, New York",ny,140,0,ACSSF,3662,36,5,25000,2716,171
36005025100,14000US36005025100,"Census Tract 251, Bronx County, New York","Census Tract 251, Bronx County, New York",ny,140,0,ACSSF,3663,36,5,25100,6732,483
36005025200,14000US36005025200,"Census Tract 252, Bronx County, New York","Census Tract 252, Bronx County, New York",ny,140,0,ACSSF,3664,36,5,25200,2780,177
36005025300,14000US36005025300,"Census Tract 253, Bronx County, New York","Census Tract 253, Bronx County, New York",ny,140,0,ACSSF,3665,36,5,25300,6279,682
36005025400,14000US36005025400,"Census Tract 254, Bronx County, New York","Census Tract 254, Bronx County, New York",ny,140,0,ACSSF,3666,36,5,25400,2325,148
36005025500,14000US36005025500,"Census Tract 255, Bronx County, New York","Census Tract 255, Bronx County, New York",ny,140,0,ACSSF,3667,36,5,25500,6523,358
36005025600,14000US36005025600,"Census Tract 256, Bronx County, New York","Census Tract 256, Bronx County, New York",ny,140,0,ACSSF,3668,36,5,25600,1536,123
36005025700,14000US36005025700,"Census Tract 257, Bronx County, New York","Census Tract 257, Bronx County, New York",ny,140,0,ACSSF,3669,36,5,25700,1941,135
36005026100,14000US36005026100,"Census Tract 261, Bronx County, New York","Census Tract 261, Bronx County, New York",ny,140,0,ACSSF,3670,36,5,26100,1969,90
36005026300,14000US36005026300,"Census Tract 263, Bronx County, New York","Census Tract 263, Bronx County, New York",ny,140,0,ACSSF,3671,36,5,26300,5993,307
36005026400,14000US36005026400,"Census Tract 264, Bronx County, New York","Census Tract 264, Bronx County, New York",ny,140,0,ACSSF,3672,36,5,26400,5519,396
36005026500,14000US36005026500,"Census Tract 265, Bronx County, New York","Census Tract 265, Bronx County, New York",ny,140,0,ACSSF,3673,36,5,26500,8499,1030
36005026601,14000US36005026601,"Census Tract 266.01, Bronx County, New York","Census Tract 266.01, Bronx County, New York",ny,140,0,ACSSF,3674,36,5,26601,3377,147
36005026602,14000US36005026602,"Census Tract 266.02, Bronx County, New York","Census Tract 266.02, Bronx County, New York",ny,140,0,ACSSF,3675,36,5,26602,5714,324
36005026701,14000US36005026701,"Census Tract 267.01, Bronx County, New York","Census Tract 267.01, Bronx County, New York",ny,140,0,ACSSF,3676,36,5,26701,4101,364
36005026702,14000US36005026702,"Census Tract 267.02, Bronx County, New York","Census Tract 267.02, Bronx County, New York",ny,140,0,ACSSF,3677,36,5,26702,7115,673
36005026900,14000US36005026900,"Census Tract 269, Bronx County, New York","Census Tract 269, Bronx County, New York",ny,140,0,ACSSF,3678,36,5,26900,3802,296
36005027300,14000US36005027300,"Census Tract 273, Bronx County, New York","Census Tract 273, Bronx County, New York",ny,140,0,ACSSF,3679,36,5,27300,7732,698
36005027401,14000US36005027401,"Census Tract 274.01, Bronx County, New York","Census Tract 274.01, Bronx County, New York",ny,140,0,ACSSF,3680,36,5,27401,4961,217
36005027402,14000US36005027402,"Census Tract 274.02, Bronx County, New York","Census Tract 274.02, Bronx County, New York",ny,140,0,ACSSF,3681,36,5,27402,3460,200
36005027600,14000US36005027600,"Census Tract 276, Bronx County, New York","Census Tract 276, Bronx County, New York",ny,140,0,ACSSF,3682,36,5,27600,36,0
36005027700,14000US36005027700,"Census Tract 277, Bronx County, New York","Census Tract 277, Bronx County, New York",ny,140,0,ACSSF,3683,36,5,27700,5674,425
36005027900,14000US36005027900,"Census Tract 279, Bronx County, New York","Census Tract 279, Bronx County, New York",ny,140,0,ACSSF,3684,36,5,27900,7350,429
36005028100,14000US36005028100,"Census Tract 281, Bronx County, New York","Census Tract 281, Bronx County, New York",ny,140,0,ACSSF,3685,36,5,28100,4314,194
36005028300,14000US36005028300,"Census Tract 283, Bronx County, New York","Census Tract 283, Bronx County, New York",ny,140,0,ACSSF,3686,36,5,28300,2927,172
36005028400,14000US36005028400,"Census Tract 284, Bronx County, New York","Census Tract 284, Bronx County, New York",ny,140,0,ACSSF,3687,36,5,28400,595,4
36005028500,14000US36005028500,"Census Tract 285, Bronx County, New York","Census Tract 285, Bronx County, New York",ny,140,0,ACSSF,3688,36,5,28500,3377,293
36005028600,14000US36005028600,"Census Tract 286, Bronx County, New York","Census Tract 286, Bronx County, New York",ny,140,0,ACSSF,3689,36,5,28600,1284,122
36005028700,14000US36005028700,"Census Tract 287, Bronx County, New York","Census Tract 287, Bronx County, New York",ny,140,0,ACSSF,3690,36,5,28700,3332,262
36005028800,14000US36005028800,"Census Tract 288, Bronx County, New York","Census Tract 288, Bronx County, New York",ny,140,0,ACSSF,3691,36,5,28800,3274,322
36005028900,14000US36005028900,"Census Tract 289, Bronx County, New York","Census Tract 289, Bronx County, New York",ny,140,0,ACSSF,3692,36,5,28900,4646,214
36005029301,14000US36005029301,"Census Tract 293.01, Bronx County, New York","Census Tract 293.01, Bronx County, New York",ny,140,0,ACSSF,3693,36,5,29301,1835,81
36005029302,14000US36005029302,"Census Tract 293.02, Bronx County, New York","Census Tract 293.02, Bronx County, New York",ny,140,0,ACSSF,3694,36,5,29302,5838,449
36005029500,14000US36005029500,"Census Tract 295, Bronx County, New York","Census Tract 295, Bronx County, New York",ny,140,0,ACSSF,3695,36,5,29500,4614,351
36005029600,14000US36005029600,"Census Tract 296, Bronx County, New York","Census Tract 296, Bronx County, New York",ny,140,0,ACSSF,3696,36,5,29600,1650,139
36005029700,14000US36005029700,"Census Tract 297, Bronx County, New York","Census Tract 297, Bronx County, New York",ny,140,0,ACSSF,3697,36,5,29700,3791,233
36005030000,14000US36005030000,"Census Tract 300, Bronx County, New York","Census Tract 300, Bronx County, New York",ny,140,0,ACSSF,3698,36,5,30000,5687,277
36005030100,14000US36005030100,"Census Tract 301, Bronx County, New York","Census Tract 301, Bronx County, New York",ny,140,0,ACSSF,3699,36,5,30100,1314,44
36005030200,14000US36005030200,"Census Tract 302, Bronx County, New York","Census Tract 302, Bronx County, New York",ny,140,0,ACSSF,3700,36,5,30200,9613,548
36005030701,14000US36005030701,"Census Tract 307.01, Bronx County, New York","Census Tract 307.01, Bronx County, New York",ny,140,0,ACSSF,3701,36,5,30701,5580,655
36005030900,14000US36005030900,"Census Tract 309, Bronx County, New York","Census Tract 309, Bronx County, New York",ny,140,0,ACSSF,3702,36,5,30900,3582,231
36005031000,14000US36005031000,"Census Tract 310, Bronx County, New York","Census Tract 310, Bronx County, New York",ny,140,0,ACSSF,3703,36,5,31000,4806,271
36005031200,14000US36005031200,"Census Tract 312, Bronx County, New York","Census Tract 312, Bronx County, New York",ny,140,0,ACSSF,3704,36,5,31200,1779,108
36005031400,14000US36005031400,"Census Tract 314, Bronx County, New York","Census Tract 314, Bronx County, New York",ny,140,0,ACSSF,3705,36,5,31400,2228,102
36005031600,14000US36005031600,"Census Tract 316, Bronx County, New York","Census Tract 316, Bronx County, New York",ny,140,0,ACSSF,3706,36,5,31600,1899,44
36005031800,14000US36005031800,"Census Tract 318, Bronx County, New York","Census Tract 318, Bronx County, New York",ny,140,0,ACSSF,3707,36,5,31800,2001,102
36005031900,14000US36005031900,"Census Tract 319, Bronx County, New York","Census Tract 319, Bronx County, New York",ny,140,0,ACSSF,3708,36,5,31900,636,0
36005032300,14000US36005032300,"Census Tract 323, Bronx County, New York","Census Tract 323, Bronx County, New York",ny,140,0,ACSSF,3709,36,5,32300,4423,217
36005032400,14000US36005032400,"Census Tract 324, Bronx County, New York","Census Tract 324, Bronx County, New York",ny,140,0,ACSSF,3710,36,5,32400,3173,78
36005032600,14000US36005032600,"Census Tract 326, Bronx County, New York","Census Tract 326, Bronx County, New York",ny,140,0,ACSSF,3711,36,5,32600,3463,165
36005032800,14000US36005032800,"Census Tract 328, Bronx County, New York","Census Tract 328, Bronx County, New York",ny,140,0,ACSSF,3712,36,5,32800,4005,325
36005033000,14000US36005033000,"Census Tract 330, Bronx County, New York","Census Tract 330, Bronx County, New York",ny,140,0,ACSSF,3713,36,5,33000,5925,437
36005033201,14000US36005033201,"Census Tract 332.01, Bronx County, New York","Census Tract 332.01, Bronx County, New York",ny,140,0,ACSSF,3714,36,5,33201,4490,399
36005033202,14000US36005033202,"Census Tract 332.02, Bronx County, New York","Census Tract 332.02, Bronx County, New York",ny,140,0,ACSSF,3715,36,5,33202,4334,310
36005033400,14000US36005033400,"Census Tract 334, Bronx County, New York","Census Tract 334, Bronx County, New York",ny,140,0,ACSSF,3716,36,5,33400,570,19
36005033500,14000US36005033500,"Census Tract 335, Bronx County, New York","Census Tract 335, Bronx County, New York",ny,140,0,ACSSF,3717,36,5,33500,2112,96
36005033600,14000US36005033600,"Census Tract 336, Bronx County, New York","Census Tract 336, Bronx County, New York",ny,140,0,ACSSF,3718,36,5,33600,6822,645
36005033700,14000US36005033700,"Census Tract 337, Bronx County, New York","Census Tract 337, Bronx County, New York",ny,140,0,ACSSF,3719,36,5,33700,2490,189
36005033800,14000US36005033800,"Census Tract 338, Bronx County, New York","Census Tract 338, Bronx County, New York",ny,140,0,ACSSF,3720,36,5,33800,4350,382
36005034000,14000US36005034000,"Census Tract 340, Bronx County, New York","Census Tract 340, Bronx County, New York",ny,140,0,ACSSF,3721,36,5,34000,4984,274
36005034200,14000US36005034200,"Census Tract 342, Bronx County, New York","Census Tract 342, Bronx County, New York",ny,140,0,ACSSF,3722,36,5,34200,2040,86
36005034300,14000US36005034300,"Census Tract 343, Bronx County, New York","Census Tract 343, Bronx County, New York",ny,140,0,ACSSF,3723,36,5,34300,1609,120
36005034400,14000US36005034400,"Census Tract 344, Bronx County, New York","Census Tract 344, Bronx County, New York",ny,140,0,ACSSF,3724,36,5,34400,2207,85
36005034500,14000US36005034500,"Census Tract 345, Bronx County, New York","Census Tract 345, Bronx County, New York",ny,140,0,ACSSF,3725,36,5,34500,3591,250
36005034800,14000US36005034800,"Census Tract 348, Bronx County, New York","Census Tract 348, Bronx County, New York",ny,140,0,ACSSF,3726,36,5,34800,6776,279
36005035000,14000US36005035000,"Census Tract 350, Bronx County, New York","Census Tract 350, Bronx County, New York",ny,140,0,ACSSF,3727,36,5,35000,1951,94
36005035100,14000US36005035100,"Census Tract 351, Bronx County, New York","Census Tract 351, Bronx County, New York",ny,140,0,ACSSF,3728,36,5,35100,3628,275
36005035600,14000US36005035600,"Census Tract 356, Bronx County, New York","Census Tract 356, Bronx County, New York",ny,140,0,ACSSF,3729,36,5,35600,2400,98
36005035800,14000US36005035800,"Census Tract 358, Bronx County, New York","Census Tract 358, Bronx County, New York",ny,140,0,ACSSF,3730,36,5,35800,8115,532
36005035900,14000US36005035900,"Census Tract 359, Bronx County, New York","Census Tract 359, Bronx County, New York",ny,140,0,ACSSF,3731,36,5,35900,2234,97
36005036000,14000US36005036000,"Census Tract 360, Bronx County, New York","Census Tract 360, Bronx County, New York",ny,140,0,ACSSF,3732,36,5,36000,2977,121
36005036100,14000US36005036100,"Census Tract 361, Bronx County, New York","Census Tract 361, Bronx County, New York",ny,140,0,ACSSF,3733,36,5,36100,5794,345
36005036300,14000US36005036300,"Census Tract 363, Bronx County, New York","Census Tract 363, Bronx County, New York",ny,140,0,ACSSF,3734,36,5,36300,8121,713
36005036400,14000US36005036400,"Census Tract 364, Bronx County, New York","Census Tract 364, Bronx County, New York",ny,140,0,ACSSF,3735,36,5,36400,2474,70
36005036501,14000US36005036501,"Census Tract 365.01, Bronx County, New York","Census Tract 365.01, Bronx County, New York",ny,140,0,ACSSF,3736,36,5,36501,4079,300
36005036502,14000US36005036502,"Census Tract 365.02, Bronx County, New York","Census Tract 365.02, Bronx County, New York",ny,140,0,ACSSF,3737,36,5,36502,2182,205
36005036700,14000US36005036700,"Census Tract 367, Bronx County, New York","Census Tract 367, Bronx County, New York",ny,140,0,ACSSF,3738,36,5,36700,2592,251
36005036800,14000US36005036800,"Census Tract 368, Bronx County, New York","Census Tract 368, Bronx County, New York",ny,140,0,ACSSF,3739,36,5,36800,2152,151
36005036901,14000US36005036901,"Census Tract 369.01, Bronx County, New York","Census Tract 369.01, Bronx County, New York",ny,140,0,ACSSF,3740,36,5,36901,2259,242
36005036902,14000US36005036902,"Census Tract 369.02, Bronx County, New York","Census Tract 369.02, Bronx County, New York",ny,140,0,ACSSF,3741,36,5,36902,2150,225
36005037000,14000US36005037000,"Census Tract 370, Bronx County, New York","Census Tract 370, Bronx County, New York",ny,140,0,ACSSF,3742,36,5,37000,2307,200
36005037100,14000US36005037100,"Census Tract 371, Bronx County, New York","Census Tract 371, Bronx County, New York",ny,140,0,ACSSF,3743,36,5,37100,4308,316
36005037200,14000US36005037200,"Census Tract 372, Bronx County, New York","Census Tract 372, Bronx County, New York",ny,140,0,ACSSF,3744,36,5,37200,2083,97
36005037300,14000US36005037300,"Census Tract 373, Bronx County, New York","Census Tract 373, Bronx County, New York",ny,140,0,ACSSF,3745,36,5,37300,5858,518
36005037400,14000US36005037400,"Census Tract 374, Bronx County, New York","Census Tract 374, Bronx County, New York",ny,140,0,ACSSF,3746,36,5,37400,3904,332
36005037504,14000US36005037504,"Census Tract 375.04, Bronx County, New York","Census Tract 375.04, Bronx County, New York",ny,140,0,ACSSF,3747,36,5,37504,3470,240
36005037600,14000US36005037600,"Census Tract 376, Bronx County, New York","Census Tract 376, Bronx County, New York",ny,140,0,ACSSF,3748,36,5,37600,2257,133
36005037800,14000US36005037800,"Census Tract 378, Bronx County, New York","Census Tract 378, Bronx County, New York",ny,140,0,ACSSF,3749,36,5,37800,3260,316
36005037900,14000US36005037900,"Census Tract 379, Bronx County, New York","Census Tract 379, Bronx County, New York",ny,140,0,ACSSF,3750,36,5,37900,5360,700
36005038000,14000US36005038000,"Census Tract 380, Bronx County, New York","Census Tract 380, Bronx County, New York",ny,140,0,ACSSF,3751,36,5,38000,5225,399
36005038100,14000US36005038100,"Census Tract 381, Bronx County, New York","Census Tract 381, Bronx County, New York",ny,140,0,ACSSF,3752,36,5,38100,7175,552
36005038200,14000US36005038200,"Census Tract 382, Bronx County, New York","Census Tract 382, Bronx County, New York",ny,140,0,ACSSF,3753,36,5,38200,2814,187
36005038301,14000US36005038301,"Census Tract 383.01, Bronx County, New York","Census Tract 383.01, Bronx County, New York",ny,140,0,ACSSF,3754,36,5,38301,4842,368
36005038302,14000US36005038302,"Census Tract 383.02, Bronx County, New York","Census Tract 383.02, Bronx County, New York",ny,140,0,ACSSF,3755,36,5,38302,6034,620
36005038500,14000US36005038500,"Census Tract 385, Bronx County, New York","Census Tract 385, Bronx County, New York",ny,140,0,ACSSF,3756,36,5,38500,4757,449
36005038600,14000US36005038600,"Census Tract 386, Bronx County, New York","Census Tract 386, Bronx County, New York",ny,140,0,ACSSF,3757,36,5,38600,8408,623
36005038700,14000US36005038700,"Census Tract 387, Bronx County, New York","Census Tract 387, Bronx County, New York",ny,140,0,ACSSF,3758,36,5,38700,3630,280
36005038800,14000US36005038800,"Census Tract 388, Bronx County, New York","Census Tract 388, Bronx County, New York",ny,140,0,ACSSF,3759,36,5,38800,2528,144
36005038900,14000US36005038900,"Census Tract 389, Bronx County, New York","Census Tract 389, Bronx County, New York",ny,140,0,ACSSF,3760,36,5,38900,6040,536
36005039000,14000US36005039000,"Census Tract 390, Bronx County, New York","Census Tract 390, Bronx County, New York",ny,140,0,ACSSF,3761,36,5,39000,2515,242
36005039100,14000US36005039100,"Census Tract 391, Bronx County, New York","Census Tract 391, Bronx County, New York",ny,140,0,ACSSF,3762,36,5,39100,7089,509
36005039200,14000US36005039200,"Census Tract 392, Bronx County, New York","Census Tract 392, Bronx County, New York",ny,140,0,ACSSF,3763,36,5,39200,1738,22
